"","id","birth_year","education","marital_status","income","kids_in_home","teens_in_home","cust_enrollment_date","days_since_last_purchase","fruit_purchases","meat_purchases","fish_purchases","candy_purchases","sale_purchases","web_purchases","catalog_purchases","in_store_purchases","web_visits_monthly","complaint","marketing_cost_z_score","revenue_z_score"
"234",6439,1958,"Graduation","Married",61074,0,1,"17-08-2012",37,0,133,0,28,7,11,5,8,7,0,3,11
"235",7411,1964,"PhD","Married",31686,1,1,"05-06-2014",31,0,5,0,0,2,1,0,3,6,0,3,11
"236",2176,1972,"Graduation","Married",80134,1,0,"20-05-2013",40,16,272,104,0,2,5,3,6,6,0,3,11
"237",9265,1953,"Graduation","Married",75027,0,1,"09-01-2013",74,64,179,133,12,2,9,4,6,5,0,3,11
"238",8867,1988,"PhD","Married",67546,0,0,"31-08-2012",90,134,768,150,38,1,4,10,5,3,0,3,11
"239",8932,1969,"Master","Together",65176,0,1,"29-10-2012",57,28,183,220,70,4,9,6,6,6,0,3,11
"240",10236,1975,"Master","Single",31160,1,0,"16-09-2013",59,3,25,6,1,2,2,0,3,8,0,3,11
"241",6340,1985,"Graduation","Single",29938,1,0,"27-10-2013",52,3,7,0,2,2,1,0,3,6,0,3,11
"242",10089,1974,"Graduation","Divorced",102692,0,0,"05-04-2013",5,148,444,32,172,1,6,9,13,2,0,3,11
"243",2227,1958,"2n Cycle","Together",26490,0,0,"22-09-2012",92,47,52,21,20,2,3,1,5,6,0,3,11
"244",10992,1967,"Graduation","Together",75702,1,1,"29-08-2012",77,28,353,45,42,5,4,6,11,8,0,3,11
"245",5304,1974,"PhD","Single",30899,1,0,"13-10-2012",35,0,8,0,0,2,1,0,3,6,0,3,11
"246",309,1961,"PhD","Together",63342,0,1,"16-10-2012",48,21,118,13,10,3,8,3,5,6,0,3,11
"247",3406,1964,"Graduation","Single",45989,0,1,"22-10-2012",97,33,87,28,24,4,3,2,7,3,0,3,11
"248",2661,1964,"Graduation","Single",18701,1,1,"04-06-2013",95,4,2,10,6,4,2,0,4,5,0,3,11
"249",3153,1957,"PhD","Single",40737,2,1,"08-12-2013",24,0,4,0,0,1,1,0,2,8,0,3,11
"250",10264,1979,"Graduation","Divorced",15287,1,0,"10-10-2012",60,2,8,4,3,2,1,1,2,7,0,3,11
"251",1184,1968,"PhD","Divorced",69674,0,2,"22-05-2013",46,41,215,11,0,3,10,2,10,5,0,3,11
"252",4200,1970,"Master","Married",44159,1,0,"17-06-2014",85,2,62,24,13,4,4,1,6,5,0,3,11
"253",9396,1978,"PhD","Married",37717,1,0,"23-11-2012",31,0,6,4,1,1,1,0,2,9,0,3,11
"254",2387,1952,"Master","Together",43776,1,1,"03-02-2013",9,2,71,3,2,6,5,2,4,8,0,3,11
"255",6690,1966,"Master","Married",38179,1,1,"14-03-2013",30,4,22,4,2,4,3,1,3,7,0,3,11
"256",1225,1963,"Graduation","Married",80124,0,0,"26-06-2014",47,84,398,205,84,1,3,7,8,1,0,3,11
"257",9703,1970,"PhD","Married",38097,1,1,"15-10-2012",70,2,35,0,1,4,3,2,2,7,0,3,11
"258",291,1970,"Graduation","Married",72940,0,0,"19-06-2013",13,74,298,162,149,1,3,3,6,1,0,3,11
"259",4557,1970,"Graduation","Together",22070,1,0,"04-10-2013",11,7,19,8,2,2,2,2,2,6,0,3,11
"260",2379,1953,"Graduation","Single",69267,0,0,"22-09-2012",31,44,499,95,73,2,3,4,5,7,0,3,11
"261",5726,1983,"Master","Single",31788,1,0,"20-03-2014",15,7,23,0,8,3,3,0,4,5,1,3,11
"262",3066,1975,"PhD","Together",61905,0,1,"04-02-2014",2,0,43,6,2,2,4,2,4,5,0,3,11
"263",6336,1960,"Graduation","Married",29315,1,1,"06-04-2014",55,2,14,8,7,4,2,0,4,6,0,3,11
"264",10967,1963,"Graduation","Divorced",33378,1,1,"06-02-2013",38,6,40,3,7,3,2,0,4,7,0,3,11
"265",2304,1963,"PhD","Together",66313,0,1,"16-09-2013",86,7,99,10,22,2,6,3,12,4,0,3,11
"266",3445,1956,"Graduation","Single",60714,0,0,"17-01-2013",56,162,224,101,92,2,7,4,10,5,0,3,11
"267",7828,1981,"Master","Together",77882,0,0,"30-04-2014",29,129,396,188,22,1,3,3,5,1,0,3,11
"268",3762,1986,"PhD","Single",69867,0,0,"02-04-2013",30,0,512,33,130,1,3,5,8,1,0,3,11
"269",4391,1968,"Master","Divorced",63841,0,1,"21-04-2013",64,15,100,20,7,1,9,3,9,6,0,3,11
"270",4669,1981,"Basic","Married",24480,1,0,"11-02-2013",46,19,9,28,25,3,3,0,4,7,0,3,11
"271",10144,1976,"Graduation","Together",51369,0,1,"25-10-2012",84,7,79,0,11,2,8,2,4,8,0,3,11
"272",8652,1946,"Graduation","Together",37760,0,0,"31-08-2012",20,5,38,150,12,2,4,1,6,7,0,3,11
"273",1672,1974,"PhD","Together",65640,0,1,"01-03-2014",74,7,149,20,15,1,5,1,8,2,0,3,11
"274",8962,1975,"Master","Married",44319,1,1,"17-04-2014",18,0,8,0,0,2,2,0,3,5,0,3,11
"275",9974,1974,"Graduation","Married",30631,1,0,"12-07-2013",75,6,20,4,5,1,3,1,2,7,0,3,11
"276",10983,1952,"Graduation","Together",75278,0,0,"29-01-2013",17,98,230,150,74,1,6,3,13,3,0,3,11
"277",8148,1956,"Master","Together",50898,1,1,"08-01-2013",88,28,242,55,114,13,6,2,12,5,0,3,11
"278",10102,1966,"Graduation","Widow",79946,0,0,"12-05-2014",19,183,565,166,141,1,5,11,5,3,0,3,11
"279",4697,1949,"Master","Divorced",35416,0,0,"13-06-2013",62,3,81,4,3,3,7,1,5,8,0,3,11
"280",9262,1984,"2n Cycle","Together",32414,0,0,"04-07-2013",11,6,5,0,9,1,1,0,3,7,0,3,11
"281",7254,1969,"Graduation","Together",38361,1,0,"27-12-2013",74,0,56,20,8,3,3,1,3,7,0,3,11
"282",4543,1980,"Graduation","Married",82497,0,0,"31-10-2012",32,129,573,216,21,1,2,7,9,4,0,3,11
"283",4927,1971,"Graduation","Together",16626,2,0,"15-01-2014",76,3,22,21,1,3,3,0,3,9,0,3,11
"284",10451,1965,"Graduation","Together",29672,1,1,"12-03-2013",6,1,3,0,4,1,0,0,3,6,0,3,11
"285",2926,1952,"Master","Together",55951,0,1,"23-08-2012",62,0,80,0,13,3,3,6,11,8,0,3,11
"286",2874,1988,"2n Cycle","Divorced",35388,1,0,"07-03-2013",20,4,7,4,3,1,1,0,3,7,0,3,11
"287",9738,1986,"Master","Together",42386,1,0,"13-01-2013",43,4,16,0,4,1,3,0,3,8,0,3,11
"288",7119,1982,"Graduation","Single",68627,0,0,"12-01-2013",45,15,263,60,54,1,2,3,6,1,0,3,11
"289",3924,1965,"PhD","Divorced",57912,0,1,"17-03-2014",34,0,80,0,0,5,8,3,12,5,0,3,11
"290",5827,1958,"Graduation","Divorced",35246,1,1,"16-04-2014",53,0,12,2,2,4,3,1,3,5,0,3,11
"291",5596,1956,"2n Cycle","Together",58821,0,1,"12-10-2013",44,14,154,19,0,1,9,2,9,6,0,3,11
"292",10812,1978,"PhD","Married",46377,1,0,"01-03-2014",89,0,46,4,3,1,2,1,3,4,0,3,11
"293",1717,1988,"Graduation","Single",39747,1,0,"13-04-2014",43,15,93,20,13,3,5,1,4,8,0,3,11
"294",9491,1984,"Graduation","Together",23976,1,0,"27-12-2013",68,1,21,2,3,3,3,1,3,7,0,3,11
"295",9274,1961,"Master","Married",80950,0,0,"28-03-2013",44,147,112,219,147,1,6,7,9,2,0,3,11
"296",6609,1966,"Graduation","Widow",27038,0,0,"18-09-2012",64,26,25,17,23,1,3,0,3,9,0,3,11
"297",6963,1947,"Graduation","Single",77457,0,0,"05-03-2014",85,11,400,15,45,1,2,5,10,1,0,3,11
"298",4440,1964,"Master","Married",64100,0,1,"10-09-2013",93,0,27,0,0,1,8,3,6,7,0,3,11
"299",1379,1992,"Master","Together",42670,0,0,"27-04-2013",12,2,46,20,4,1,4,2,4,4,0,3,11
"300",10032,1976,"Graduation","Divorced",12571,1,0,"18-01-2014",86,5,14,2,12,4,3,1,3,6,0,3,11
"301",2826,1967,"Graduation","Married",22574,2,1,"28-10-2013",28,0,8,2,0,2,2,0,3,7,0,3,11
"302",6320,1976,"Master","Single",70893,0,0,"06-02-2013",42,44,561,77,44,1,6,6,10,3,0,3,11
"303",3050,1966,"Graduation","Married",54198,1,1,"17-12-2013",13,0,28,3,2,6,3,1,6,4,0,3,11
"304",231,1956,"Master","Together",28839,1,1,"11-03-2014",86,0,7,0,0,2,2,0,3,5,0,3,11
"305",2392,1972,"Graduation","Married",40321,1,1,"29-07-2013",59,4,21,6,0,2,3,0,3,7,0,3,11
"306",9478,1985,"Graduation","Single",66503,1,0,"14-08-2012",30,64,128,65,3,2,4,3,6,3,0,3,11
"307",113,1951,"Graduation","Married",30833,1,1,"16-07-2013",33,0,7,3,1,2,1,0,3,5,0,3,11
"308",1802,1971,"Graduation","Married",64795,0,1,"17-01-2013",23,5,119,38,29,3,3,3,12,2,0,3,11
"309",520,1974,"Graduation","Married",34421,1,0,"01-07-2013",81,3,7,6,2,1,1,0,2,7,0,3,11
"310",8275,1965,"PhD","Divorced",47025,1,1,"09-02-2014",6,0,3,0,0,1,1,0,2,7,0,3,11
"311",9750,1961,"PhD","Divorced",64325,0,1,"07-02-2013",41,60,353,78,12,5,10,3,5,7,0,3,11
"312",2607,1953,"Graduation","Single",40464,0,1,"11-01-2013",78,17,118,7,23,6,8,2,8,8,0,3,11
"313",7214,1957,"Graduation","Married",62187,0,0,"05-07-2013",49,0,275,45,45,1,4,8,5,3,0,3,11
"314",5835,1976,"PhD","Divorced",14849,1,0,"02-07-2013",39,2,28,3,2,3,2,0,4,8,0,3,11
"315",3896,1984,"Graduation","Married",27255,1,0,"07-11-2013",3,1,11,0,1,1,1,0,3,7,0,3,11
"316",10350,1950,"PhD","Married",54432,2,1,"09-05-2013",37,0,5,0,0,1,1,0,3,4,0,3,11
"317",7786,1986,"PhD","Single",29999,1,0,"13-02-2013",22,7,59,10,5,4,3,1,4,8,0,3,11
"318",2861,1983,"Graduation","Single",24072,1,0,"16-04-2013",79,1,6,3,0,1,1,0,2,8,0,3,11
"319",663,1989,"PhD","Single",33996,0,0,"11-09-2013",46,2,15,8,0,1,1,1,3,4,0,3,11
"320",10675,1956,"PhD","Married",66334,0,1,"03-04-2013",82,11,218,0,0,2,9,3,5,5,0,3,11
"321",2521,1971,"Master","Married",35178,1,0,"10-01-2013",10,1,13,2,2,1,1,1,2,7,0,3,11
"322",9592,1983,"Graduation","Together",22010,1,0,"30-06-2013",51,2,9,3,0,2,2,0,3,8,0,3,11
"323",10151,1960,"Graduation","Divorced",62204,0,2,"12-09-2012",38,46,247,151,46,1,4,5,12,3,0,3,11
"324",7381,1968,"Graduation","Divorced",75693,0,0,"06-12-2012",10,153,293,72,97,1,11,4,6,4,0,3,11
"325",4099,1972,"Graduation","Married",30675,1,0,"12-11-2012",14,2,16,11,2,1,1,0,3,8,0,3,11
"326",9560,1965,"Graduation","Together",83003,0,0,"03-03-2013",18,61,570,40,25,1,7,6,8,3,0,3,11
"327",1150,1899,"PhD","Together",83532,0,0,"26-09-2013",36,144,562,104,64,1,4,6,4,1,0,3,11
"328",10172,1988,"Graduation","Single",68655,0,0,"10-08-2012",95,19,832,75,118,1,4,5,11,3,0,3,11
"329",11191,1986,"Graduation","Divorced",41411,0,0,"07-12-2013",11,32,38,11,3,1,2,1,4,6,0,3,11
"330",9707,1969,"PhD","Married",55212,0,1,"23-11-2012",65,0,45,0,0,3,4,2,11,8,0,3,11
"331",6245,1950,"PhD","Together",59292,0,1,"13-06-2013",71,14,68,19,14,2,3,5,8,3,0,3,11
"332",8234,1973,"Basic","Together",27190,1,0,"15-08-2013",13,6,7,0,1,1,1,0,2,8,0,3,11
"333",1411,1952,"Graduation","Divorced",82623,0,0,"10-11-2013",58,34,204,172,153,1,2,9,4,1,0,3,11
"334",8553,1965,"Graduation","Married",44300,1,1,"23-06-2013",65,0,9,0,0,2,1,0,3,6,0,3,11
"335",1826,1970,"Graduation","Divorced",84835,0,0,"16-06-2014",0,104,379,111,189,1,4,4,6,1,0,3,11
"336",8842,1971,"Graduation","Widow",30372,1,1,"25-12-2012",33,0,12,7,3,3,2,0,3,7,0,3,11
"337",11030,1976,"Master","Married",33181,1,0,"03-01-2014",90,0,3,0,0,1,1,0,2,6,0,3,11
"338",2579,1957,"Graduation","Married",71113,0,1,"17-12-2013",95,33,255,11,33,4,6,7,9,4,0,3,11
"339",175,1986,"Graduation","Married",71952,1,0,"10-01-2013",93,80,455,52,107,2,8,4,8,4,0,3,11
"340",9185,1966,"PhD","Single",69759,0,0,"28-10-2013",38,20,514,13,30,3,4,6,5,3,0,3,11
"341",11056,1974,"Graduation","Married",72099,0,0,"27-10-2012",18,91,410,119,0,1,3,4,10,1,0,3,11
"342",9365,1976,"PhD","Single",60000,0,1,"22-12-2012",57,0,217,0,0,5,11,3,5,6,0,3,11
"343",6201,1978,"Graduation","Single",38643,1,1,"29-11-2013",45,2,14,0,1,2,2,0,3,7,1,3,11
"344",2061,1955,"Graduation","Married",50737,0,1,"11-05-2013",61,0,11,0,0,1,2,0,4,6,0,3,11
"345",6184,1969,"PhD","Married",68462,0,0,"12-12-2012",6,64,785,84,128,1,3,3,8,1,0,3,11
"346",6142,1943,"Master","Married",65073,0,0,"20-08-2013",65,17,177,69,0,1,5,3,5,2,1,3,11
"347",4107,1948,"PhD","Together",46681,0,2,"08-10-2013",52,15,69,15,19,2,4,6,4,5,0,3,11
"348",7274,1957,"Graduation","Married",78618,0,0,"28-09-2012",87,163,818,212,163,1,4,7,10,2,0,3,11
"349",9336,1969,"PhD","Widow",62187,0,1,"22-03-2014",38,0,83,0,0,3,6,2,10,4,0,3,11
"350",2958,1978,"Graduation","Married",28442,2,0,"24-02-2014",53,3,10,11,8,3,2,1,4,4,0,3,11
"351",933,1978,"PhD","Married",37717,1,0,"23-11-2012",31,0,6,4,1,1,1,0,2,9,0,3,11
"352",5837,1967,"Graduation","Married",51479,1,1,"28-12-2012",67,8,160,6,8,7,6,3,6,7,0,3,11
"353",10704,1969,"Graduation","Single",54803,0,1,"21-08-2012",65,0,92,28,27,2,6,2,9,4,0,3,11
"354",5125,1960,"Graduation","Married",79530,0,0,"17-05-2013",64,0,815,129,42,1,4,10,11,2,0,3,11
"355",4432,1976,"Graduation","Divorced",31615,1,0,"16-03-2013",82,3,20,6,11,2,2,0,3,7,0,3,11
"356",5955,1962,"Graduation","Together",72025,0,0,"17-11-2012",27,33,549,151,133,1,4,3,8,3,0,3,11
"357",2928,1975,"PhD","Single",52614,0,1,"01-12-2012",63,0,142,12,9,2,2,4,8,8,0,3,11
"358",5680,1984,"2n Cycle","Married",35684,1,0,"22-04-2014",66,4,7,0,6,1,1,0,3,6,0,3,11
"359",10313,1975,"Graduation","Married",48178,1,1,"28-10-2012",69,4,45,6,2,6,5,1,4,8,0,3,11
"360",2557,1970,"Master","Single",29548,1,0,"29-08-2013",52,1,6,3,1,1,1,1,2,4,0,3,11
"361",1245,1966,"Graduation","Single",63810,0,1,"11-11-2012",45,12,253,16,12,4,4,3,12,8,0,3,11
"362",1519,1972,"PhD","Single",38578,1,1,"22-06-2013",2,4,22,3,3,3,3,0,3,8,0,3,11
"363",10703,1975,"Master","Single",46098,1,1,"18-08-2012",86,0,27,0,0,4,3,2,2,8,0,3,11
"364",1726,1970,"Graduation","Single",22585,0,0,"18-03-2013",23,9,15,13,2,1,1,1,2,9,0,3,11
"365",4459,1989,"Graduation","Single",30279,1,0,"30-12-2012",13,4,14,4,4,1,1,0,3,8,0,3,11
"366",1729,1961,"PhD","Together",66426,0,1,"02-10-2013",14,24,97,32,24,2,3,5,10,6,0,3,11
"367",1517,1969,"Graduation","Single",30822,1,0,"14-06-2013",92,9,13,2,12,1,1,0,3,7,0,3,11
"368",2098,1969,"PhD","Married",33581,2,0,"08-01-2013",38,0,5,0,0,1,1,0,2,8,0,3,11
"369",9543,1985,"Graduation","Married",19986,1,0,"14-11-2013",74,6,5,0,2,1,0,0,3,7,0,3,11
"370",6878,1954,"Graduation","Widow",27421,0,0,"12-12-2012",14,12,96,78,40,3,4,1,6,7,0,3,11
"371",3310,1973,"2n Cycle","Married",35688,2,1,"22-08-2012",94,3,90,12,1,7,4,1,4,8,0,3,11
"372",2724,1981,"Master","Single",36143,1,0,"30-03-2014",33,0,1,0,0,1,0,1,2,3,0,3,11
"373",948,1971,"Graduation","Single",10245,1,0,"15-05-2013",32,7,7,6,4,3,1,2,2,5,0,3,11
"374",6720,1968,"Master","Together",43795,0,1,"16-10-2013",11,11,53,4,3,3,7,3,4,7,0,3,11
"375",6202,1960,"Graduation","Together",63381,0,1,"05-10-2012",78,50,142,33,50,4,4,5,13,2,0,3,11
"376",2066,1949,"Graduation","Together",38823,0,1,"30-08-2012",56,0,11,2,8,1,2,1,3,6,0,3,11
"377",9799,1968,"PhD","Divorced",83664,1,1,"08-05-2013",57,21,151,28,21,3,2,2,12,5,0,3,11
"378",8318,1979,"Graduation","Together",90300,0,0,"03-01-2014",7,134,786,33,134,0,5,6,8,1,0,3,11
"379",5642,1979,"Master","Together",62499,1,0,"09-12-2013",0,4,61,0,13,2,3,1,6,4,0,3,11
"380",2669,1993,"Graduation","Single",74293,0,0,"04-05-2014",66,152,335,93,91,1,5,4,6,2,0,3,11
"381",455,1946,"PhD","Married",51012,0,0,"18-04-2013",86,9,63,2,9,1,4,1,4,6,0,3,11
"382",7683,1968,"Master","Married",70777,0,1,"25-02-2014",80,35,113,0,7,3,5,3,12,3,0,3,11
"383",3428,1991,"PhD","Together",68682,0,0,"06-10-2013",56,0,505,99,30,1,4,9,10,2,0,3,11
"384",7414,1971,"Graduation","Married",43824,1,1,"15-09-2012",18,1,42,12,3,4,3,1,4,8,0,3,11
"385",6354,1984,"Graduation","Together",15345,1,0,"31-08-2012",51,2,16,3,2,2,1,1,2,8,0,3,11
"386",798,1987,"Graduation","Single",23442,1,0,"24-12-2012",71,0,6,8,6,1,1,0,3,7,0,3,11
"387",8213,1980,"2n Cycle","Together",14515,1,0,"09-11-2012",71,4,9,6,36,4,2,2,3,7,0,3,11
"388",2488,1956,"2n Cycle","Divorced",31395,1,1,"23-03-2013",80,1,25,0,8,4,2,1,3,6,0,3,11
"389",9999,1965,"Graduation","Together",75276,0,0,"27-09-2012",2,105,125,137,42,1,9,4,9,5,0,3,11
"390",7617,1974,"Graduation","Single",42373,1,1,"15-08-2013",83,5,61,3,8,5,2,1,5,5,0,3,11
"391",615,1960,"Graduation","Together",30507,0,0,"11-03-2013",29,36,74,38,20,1,5,1,4,7,0,3,11
"392",2552,1955,"PhD","Single",55521,1,2,"22-10-2013",11,0,26,0,0,9,6,3,6,7,0,3,11
"393",194,1965,"Graduation","Married",48006,1,1,"09-06-2014",55,0,11,3,2,1,1,0,3,6,0,3,11
"394",3645,1972,"PhD","Single",27213,1,0,"30-08-2012",19,3,26,10,9,3,2,0,4,8,0,3,11
"395",8890,1971,"PhD","Divorced",65808,1,1,"30-05-2014",1,7,80,13,7,3,5,1,5,6,0,3,11
"396",5049,1974,"PhD","Together",30351,1,0,"06-06-2013",19,0,24,3,3,1,3,0,2,9,0,3,11
"397",9973,1963,"Graduation","Married",50437,0,2,"17-10-2012",28,9,92,6,9,3,7,1,8,7,0,3,11
"398",7301,1982,"2n Cycle","Single",23616,1,0,"17-11-2012",76,22,11,3,7,2,3,0,3,8,0,3,11
"399",10882,1976,"Graduation","Married",53858,0,1,"09-11-2012",50,53,221,58,150,4,4,3,6,4,0,3,11
"400",7030,1955,"PhD","Married",66465,0,1,"30-03-2013",1,0,204,38,29,3,11,9,12,6,0,3,11
"401",7422,1987,"Graduation","Single",46923,1,0,"22-08-2012",90,44,54,102,78,3,5,1,7,7,0,3,11
"402",3523,1962,"Graduation","Together",75072,0,1,"23-01-2013",83,34,309,0,22,2,5,4,8,3,0,3,11
"403",7106,1943,"PhD","Married",75865,0,0,"31-03-2014",73,0,591,156,0,1,3,5,10,1,0,3,11
"404",6504,1975,"2n Cycle","Together",19789,1,0,"20-11-2013",24,5,9,28,6,3,2,1,3,5,0,3,11
"405",5067,1994,"Graduation","Together",80134,0,0,"14-02-2014",11,26,282,52,26,1,2,7,11,5,0,3,11
"406",4216,1981,"Graduation","Single",91065,0,0,"22-02-2013",33,114,108,179,137,1,7,9,9,3,0,3,11
"407",8581,1971,"Master","Married",49505,1,1,"05-03-2013",4,0,100,19,0,9,10,2,8,8,0,3,11
"408",5929,1973,"PhD","Married",37401,1,0,"06-05-2014",14,3,19,3,1,2,2,0,3,7,0,3,11
"409",3129,1983,"Graduation","Married",30096,1,0,"22-05-2014",30,3,11,12,5,1,2,0,3,6,0,3,11
"410",6528,1982,"Master","Together",18492,1,0,"05-06-2014",75,2,2,2,1,1,1,0,2,8,0,3,11
"411",1361,1974,"Master","Married",82584,0,0,"04-06-2013",26,68,103,29,91,1,3,4,8,1,0,3,11
"412",6932,1941,"PhD","Married",93027,0,0,"13-04-2013",77,42,716,55,0,0,7,10,5,2,0,3,11
"413",7284,1953,"Graduation","Married",48686,1,2,"04-12-2013",8,0,7,2,0,1,1,0,2,8,0,3,11
"414",1340,1986,"Graduation","Married",92910,0,0,"24-04-2014",42,137,792,179,103,1,6,7,13,1,0,3,11
"415",8746,1989,"Graduation","Married",75433,1,0,"05-04-2014",28,0,297,0,34,2,2,5,10,6,0,3,11
"416",5987,1989,"2n Cycle","Together",10404,1,0,"04-05-2014",52,2,11,10,6,2,1,0,4,5,0,3,11
"417",3767,1968,"Graduation","Married",61314,0,1,"25-04-2013",1,0,189,97,172,2,5,5,12,3,0,3,11
"418",3725,1961,"PhD","Single",84865,0,0,"09-05-2013",1,16,349,43,16,1,2,4,9,4,0,3,11
"419",4324,1989,"Graduation","Married",42387,1,0,"29-10-2012",42,0,235,19,4,5,8,1,7,8,0,3,11
"420",238,1967,"2n Cycle","Together",67309,1,1,"23-01-2013",76,47,181,149,95,15,9,6,9,7,0,3,11
"421",6694,1964,"Graduation","Married",75236,0,1,"25-11-2013",27,66,400,12,38,1,8,3,13,4,0,3,11
"422",498,1970,"Graduation","Single",30015,1,0,"02-02-2014",28,0,22,2,3,2,1,0,4,5,0,3,11
"423",9347,1956,"Master","Together",50943,0,1,"21-06-2013",49,0,7,2,0,1,1,0,3,5,0,3,11
"424",9699,1966,"Graduation","Divorced",67272,0,1,"21-12-2013",12,35,271,28,28,3,6,2,12,5,0,3,11
"425",10664,1949,"Master","Widow",51529,0,1,"07-09-2013",14,4,35,6,0,2,9,1,5,8,0,3,11
"426",5455,1971,"PhD","Married",32011,1,0,"22-08-2013",89,0,15,2,1,3,2,1,4,7,0,3,11
"427",456,1986,"2n Cycle","Married",7500,1,0,"07-02-2013",96,11,5,4,6,2,2,0,3,8,0,3,11
"428",5012,1989,"Graduation","Married",28691,1,0,"04-07-2013",56,4,13,8,0,1,1,0,3,8,0,3,11
"429",7495,1948,"PhD","Married",56223,0,1,"20-12-2013",72,28,31,16,0,2,2,1,5,4,0,3,11
"430",5029,1946,"Graduation","Married",18100,0,0,"06-08-2013",14,1,2,4,3,1,0,0,3,5,0,3,11
"431",10642,1989,"Graduation","Single",30279,1,0,"30-12-2012",13,4,14,4,4,1,1,0,3,8,0,3,11
"432",2106,1974,"2n Cycle","Married",20130,0,0,"17-03-2014",99,6,3,7,6,1,1,0,3,8,0,3,11
"433",10364,1959,"Graduation","Divorced",23295,0,0,"13-07-2013",72,0,1,2,12,1,1,0,2,8,0,3,11
"434",5954,1972,"Master","Divorced",42618,1,0,"09-10-2013",92,14,74,13,5,2,5,0,4,8,0,3,11
"435",1137,1964,"Graduation","Single",81246,0,0,"29-12-2013",87,190,537,61,156,1,4,5,7,1,0,3,11
"436",2541,1976,"Graduation","Married",24027,1,0,"09-06-2013",7,7,11,11,0,2,2,0,3,8,0,3,11
"437",1142,1953,"PhD","Married",55707,0,1,"22-12-2013",91,7,82,30,66,2,3,2,9,3,0,3,11
"438",2276,1955,"Graduation","Single",57959,0,1,"02-05-2013",71,16,322,43,24,5,4,7,11,3,0,3,11
"439",2807,1969,"Graduation","Married",56796,0,1,"16-02-2013",24,38,161,62,47,3,8,9,7,7,0,3,11
"440",6471,1971,"Master","Single",36230,1,0,"17-10-2013",17,2,30,8,2,1,2,0,4,5,0,3,11
"441",6131,1980,"2n Cycle","Married",70829,1,1,"01-12-2013",87,70,106,72,19,2,4,2,8,3,0,3,11
"442",6233,1976,"Graduation","Married",65991,0,1,"07-09-2012",21,19,364,25,47,3,9,5,10,7,0,3,11
"443",4148,1972,"Graduation","Married",38988,1,2,"20-08-2012",90,24,103,12,3,7,5,1,6,8,0,3,11
"444",4947,1966,"2n Cycle","Single",89572,0,0,"15-09-2012",44,24,974,197,194,1,7,7,9,4,0,3,11
"445",3225,1984,"Master","Married",42207,1,0,"01-04-2013",71,11,72,3,17,4,4,1,5,6,0,3,11
"446",7540,1952,"Graduation","Married",50300,0,1,"25-05-2014",52,15,60,24,23,2,2,1,8,2,0,3,11
"447",10648,1982,"2n Cycle","Together",66664,0,0,"25-09-2012",78,96,447,220,96,1,5,7,6,3,0,3,11
"448",1992,1964,"Graduation","Married",60597,0,1,"01-01-2014",2,0,257,32,16,4,2,2,8,7,0,3,11
"449",7851,1949,"Graduation","Widow",70165,0,0,"22-09-2013",60,0,253,199,191,1,3,7,11,1,0,3,11
"450",8594,1958,"PhD","Widow",50520,0,1,"28-01-2014",25,0,6,2,1,2,3,1,3,6,0,3,11
"451",7059,1963,"Graduation","Married",80124,0,0,"26-06-2014",47,84,398,205,84,1,3,7,8,1,0,3,11
"452",2815,1975,"Graduation","Married",33183,1,0,"24-02-2014",46,5,39,17,15,2,4,0,3,7,0,3,11
"453",2416,1969,"PhD","Single",66582,0,0,"03-03-2014",83,25,420,16,38,1,2,8,9,1,0,3,11
"454",7999,1955,"PhD","Together",75261,0,0,"23-04-2013",17,17,413,23,34,1,5,6,5,2,0,3,11
"455",9213,1970,"Graduation","Widow",31880,1,0,"31-10-2012",13,1,5,2,0,1,1,0,2,8,0,3,11
"456",9697,1951,"Graduation","Married",53790,0,2,"06-03-2014",86,42,127,28,5,3,7,2,8,6,0,3,11
"457",3916,1971,"PhD","Together",49269,1,0,"15-08-2012",92,8,166,11,8,3,7,3,12,7,0,3,11
"458",2021,1975,"Graduation","Married",61456,0,1,"27-03-2013",47,76,384,84,192,4,6,10,13,4,0,3,11
"459",1581,1980,"Graduation","Married",37406,1,0,"10-10-2013",18,0,8,2,2,1,1,0,2,8,0,3,11
"460",564,1981,"PhD","Together",56937,1,0,"04-08-2012",81,8,125,11,8,7,8,6,9,6,0,3,11
"461",6619,1978,"Graduation","Married",38415,1,1,"02-01-2013",91,1,13,4,0,2,1,0,3,7,0,3,11
"462",9081,1988,"Graduation","Single",20518,1,0,"18-05-2014",58,1,6,4,1,1,1,1,2,5,0,3,11
"463",178,1956,"Graduation","Married",62503,0,1,"18-02-2013",40,0,193,110,75,4,8,3,11,5,0,3,11
"464",916,1972,"PhD","Single",41644,1,1,"09-05-2014",67,3,4,2,0,2,1,0,3,3,0,3,11
"465",5512,1977,"Master","Married",55842,0,1,"23-05-2014",19,0,39,0,4,1,7,1,8,5,0,3,11
"466",8970,1972,"PhD","Married",62010,0,1,"23-10-2012",93,22,39,6,0,4,6,2,7,5,0,3,11
"467",10581,1977,"Graduation","Married",41124,1,0,"31-10-2012",41,7,84,15,0,7,7,3,4,8,0,3,11
"468",5300,1973,"Master","Married",38961,1,0,"30-12-2013",60,7,19,0,1,1,2,1,2,7,0,3,11
